LABEL_PERSON,LABEL_GPE,LABEL_NORP,LABEL_ORG,LABEL_EVENT,POS_ADJ,POS_ADV,POS_INTJ,POS_NOUN,POS_PROPN,POS_VERB,POS_ADP,POS_AUX,POS_CONJ,POS_DET,POS_NUM,POS_PART,POS_PRON,POS_SCONJ,EMOTION_anger,EMOTION_anticipation,EMOTION_disgust,EMOTION_fear,EMOTION_joy,SENTIMENT_negative,SENTIMENT_positive,EMOTION_sadness,EMOTION_surprise,EMOTION_trust,ATTRIB_avg_sentence_length,ATTRIB_avg_word_length,ATTRIB_length_of_tweet,ATTRIB_number_of_capital_letters,ATTRIB_number_of_emojis,ATTRIB_number_of_exclamation_marks,ATTRIB_number_of_hashtags,ATTRIB_number_of_periods,ATTRIB_number_of_question_marks,ATTRIB_number_of_sentences,ATTRIB_number_of_special_characters,ATTRIB_number_of_uppercase_words,ATTRIB_number_of_user_mentions,ATTRIB_number_of_words,TWEET_days_since_tweet_creation,TWEET_retweet_count,TWEET_favorite_count,TWEET_verified,TWEET_followers_count,TWEET_friends_count,TWEET_listed_count,TWEET_favourites_count,TWEET_statuses_count,TWEET_days_since_account_creation,TWEET_url_length,MALICIOUS
1,1,0,1,0,0,0,0,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,6.333333333,108,12,0,0,0,1,0,1,10,0,0,15,25,0,1,FALSE,12786,3472,131,60942,146430,3608,155,0
0,0,0,0,0,0,2,0,3,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50,11.11111111,108,11,1,0,3,2,0,2,15,1,0,9,34,1,0,FALSE,468,641,14,264,1957,4767,222,0
0,0,0,1,0,0,0,1,1,22,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,118,118,10,1,0,0,1,0,2,7,0,0,1,9,0,0,FALSE,1105,91,24,10,8802,1323,44,0
0,0,0,0,0,1,1,0,3,3,2,1,1,0,0,0,0,0,1,1,0,0,2,0,2,1,1,0,0,127,8.466666667,141,23,0,0,0,2,0,1,11,1,0,15,36,0,0,FALSE,2565,3608,215,98602,137300,2706,217,0
1,0,0,0,0,0,0,0,2,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,83,6.916666667,94,10,0,0,2,1,0,1,9,1,0,12,34,1,0,FALSE,358,1019,9,251,2132,339,83,0
0,0,0,0,0,2,0,0,4,0,0,2,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,91,7,103,13,0,0,2,1,0,1,11,0,1,13,33,0,0,FALSE,1805,1353,172,133524,93766,4459,133,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12.6,67,10,0,0,4,1,0,1,9,1,0,5,26,0,0,FALSE,2,2,0,2,1245,121,28,0
0,0,0,0,0,2,1,0,2,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.66666667,6.5,118,11,0,0,4,3,0,3,11,0,0,16,30,0,0,FALSE,2793,5001,340,24397,61856,5115,57,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,112,8.615384615,127,22,0,0,5,1,0,1,11,2,1,13,25,0,0,FALSE,156,267,0,52068,32052,2798,62,0
0,1,0,1,0,1,0,0,2,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,119,7,137,10,0,0,3,1,0,1,11,1,0,17,26,0,0,FALSE,5574,1550,2234,6,3397398,3751,126,0
0,0,0,0,0,0,3,0,1,2,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,97,6.928571429,110,8,0,0,2,1,0,1,9,1,0,14,18,0,1,FALSE,2517,119,19,4,53104,2220,84,0
0,0,0,3,0,1,0,0,1,6,1,2,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,54,6.352941176,124,12,0,0,2,2,0,2,9,0,0,17,35,0,0,FALSE,2499,647,31,1914,56595,3502,147,0
0,0,0,1,0,1,0,0,3,7,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,128,7.529411765,144,16,0,0,2,2,0,1,14,1,0,17,34,3,1,TRUE,76640,0,147,1,46766,4387,21,0
0,0,0,1,0,0,0,0,2,4,2,1,0,0,0,0,1,0,0,0,0,1,1,0,1,2,1,0,1,108,7.714285714,121,23,0,0,2,1,0,1,9,3,1,14,32,4,0,FALSE,103830,62094,677,752,297108,2858,115,0
0,0,0,1,0,1,0,0,1,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,7.117647059,137,8,1,0,0,2,0,1,13,0,1,17,26,0,0,FALSE,417,492,53,25245,226147,2890,19,0
0,0,0,0,0,2,1,0,2,2,2,2,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,116,7.733333333,130,14,0,0,2,1,0,1,8,0,0,15,19,0,2,TRUE,615270,132,868,8911,278694,3955,97,0
0,0,0,0,0,3,0,0,4,0,1,3,2,0,1,0,1,2,1,0,0,0,0,0,0,2,0,0,0,110,5.5,129,10,0,0,1,2,0,1,7,1,0,20,34,0,0,FALSE,76,176,0,1602,1873,3001,55,0
0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123,8.785714286,136,6,0,0,5,2,0,1,17,0,0,14,20,0,0,FALSE,1360,1357,538,5818,33174,3808,65,0
1,0,0,1,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,78,7.090909091,88,16,0,0,0,1,0,1,9,2,0,11,30,0,0,FALSE,121,395,1,9960,25927,3121,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12.5,53,12,0,0,3,1,0,1,8,0,0,4,33,0,0,FALSE,187,401,1,4796,3707,428,60,0
1,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,86,9.555555556,94,8,0,0,0,1,0,1,7,0,0,9,32,0,0,FALSE,2851,4952,2,83207,32554,2238,24,0
0,0,0,1,0,1,0,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,36.5,6.083333333,84,10,0,0,0,2,0,2,8,1,0,12,33,0,0,FALSE,1004,69,23,0,39086,4024,36,0
0,0,0,4,0,0,2,8,5,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,12.75,168,76,3,0,3,1,0,1,10,8,0,12,31,2,2,TRUE,1228321,8,927,918,385003,4051,18,0
0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133,11.08333333,144,55,0,0,3,2,0,1,18,6,0,12,30,0,0,FALSE,1116,1863,88,228,315984,4733,43,0
0,0,0,1,0,0,0,0,2,2,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,95,7.307692308,106,13,0,0,2,1,0,1,7,0,0,13,33,0,0,FALSE,19691,196,63,1693,60883,2987,130,0
0,0,0,0,0,1,0,0,4,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,125,6.944444444,142,22,2,0,5,1,0,1,11,3,0,18,32,0,0,FALSE,1029,177,14,550,5072,1883,99,0
0,0,0,1,0,1,0,0,1,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,46.5,7.75,104,9,0,1,3,1,0,2,11,0,0,12,34,0,0,FALSE,175,485,1,3899,4695,2297,59,0
0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,10.6,115,11,0,0,2,2,1,2,16,0,1,10,18,0,0,FALSE,2337,4998,51,281,11385,4078,165,0
0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,7.090909091,88,15,1,0,3,2,0,2,10,2,0,11,29,0,0,FALSE,308,1057,0,650,935,83,157,0
0,1,0,0,0,2,0,0,4,2,4,3,0,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,60,5.714285714,141,20,0,1,0,1,0,2,7,2,0,21,11,0,0,FALSE,1053103,358665,3442,88,303767,4206,22,0
0,1,0,0,0,1,0,0,6,2,2,4,0,0,1,1,0,0,1,2,1,0,3,0,3,2,3,0,1,114,5.7,133,15,0,0,0,1,0,1,7,1,0,20,23,0,0,FALSE,3044,3304,98,60391,543161,5104,43,0
1,0,0,1,0,1,0,1,6,6,2,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,127,7.470588235,143,22,0,0,1,1,0,1,7,0,0,17,31,0,0,FALSE,11379,2805,17,13570,82284,3371,126,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,9.142857143,70,12,0,0,2,1,0,1,9,0,0,7,33,0,1,FALSE,71,167,7,13442,17700,4220,57,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,16,135,15,0,0,6,2,0,1,17,0,0,8,31,1,5,FALSE,203,233,1,9396,4195,566,23,0
0,2,1,1,0,2,0,0,2,4,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,101,6.733333333,115,13,0,0,1,1,0,1,8,2,0,15,28,1,3,FALSE,4405,3701,2,52136,50698,596,48,0
0,0,0,0,0,1,1,0,4,3,0,2,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,64,8.533333333,142,22,0,0,1,3,0,2,15,1,0,15,29,0,2,FALSE,35764,438,965,344,235010,4441,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14.66666667,46,6,0,0,2,1,0,1,7,0,0,3,18,0,0,FALSE,2263,2324,0,23577,15204,4146,62,0
0,0,0,0,0,1,1,0,3,3,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,108,6.75,124,17,2,0,1,1,0,1,8,1,0,16,28,0,0,FALSE,68,108,0,792,163,900,72,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,14.8,78,18,0,0,4,1,0,1,9,1,0,5,23,0,0,FALSE,403,730,20,1441,45172,3566,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15.5,32,11,0,0,1,1,0,1,6,1,0,2,9,0,0,FALSE,6243,6354,67,50422,75568,3086,62,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13.5,57,8,0,0,0,1,0,1,8,0,3,4,27,0,0,FALSE,116,194,1,1546,5509,2592,61,0
0,0,0,1,0,1,0,0,2,3,0,3,0,0,0,2,0,0,1,1,1,1,1,0,1,0,1,1,0,59,7.375,133,19,1,0,1,3,0,2,14,0,1,16,35,0,0,FALSE,1151,1325,19,69779,68148,2334,122,0
1,0,0,0,0,0,0,0,1,3,1,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,5.714285714,93,16,0,0,1,2,0,2,8,1,0,14,27,0,0,FALSE,8845,8854,64,122247,165075,3754,56,0
1,0,0,0,0,1,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,13.76923077,195,63,1,0,4,4,0,4,19,1,0,13,26,0,0,FALSE,65,170,0,882,1371,3915,41,0
0,0,0,1,0,3,0,0,6,2,0,2,1,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,55,7.857142857,124,14,0,0,1,2,1,2,9,1,0,14,31,0,1,FALSE,1183,665,14,10951,15677,788,54,0
0,0,0,1,0,1,0,0,3,2,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,31.75,9.071428571,142,13,0,0,0,5,0,4,15,0,1,14,30,17,77,FALSE,8989,89,40,41594,22865,190,28,0
0,1,0,1,0,2,0,0,2,5,1,4,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,106,6.235294118,123,12,0,0,1,1,0,1,8,0,0,17,27,2,7,FALSE,8029,405,20,663,5471,2905,55,0
0,0,0,0,0,0,0,0,3,7,0,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,58.5,6.5,135,25,0,0,1,1,1,2,10,2,1,18,35,1,1,TRUE,29299,786,826,1188,114563,4066,133,0
0,1,0,0,0,1,0,0,3,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,1,0,85,7.727272727,96,14,0,0,1,1,0,1,8,1,0,11,30,0,0,FALSE,154,69,0,14260,6506,826,127,0
0,1,0,0,0,1,1,1,5,2,1,4,0,0,1,0,0,0,0,0,2,1,2,1,2,2,1,1,1,133,8.3125,149,22,0,0,0,2,0,1,12,1,1,16,32,0,0,FALSE,961,342,7,324,1350,194,26,0
0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,88,7.333333333,99,9,0,0,0,1,0,1,8,0,0,12,34,0,0,FALSE,2992,81,1,17,8948,3942,100,0
0,0,0,1,0,0,0,0,6,4,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,125,6.944444444,143,14,0,0,1,2,0,1,14,0,0,18,38,1,0,FALSE,4218,2153,308,147,1067742,3513,21,0
0,0,0,1,0,0,0,1,9,16,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,164,7.80952381,188,7,1,0,4,2,0,1,15,0,0,21,29,1,0,FALSE,91,139,0,1091,1079,1274,22,0
0,0,0,0,0,1,1,0,4,1,1,0,0,0,1,0,0,0,0,2,0,0,1,1,2,1,1,1,0,77,7,87,6,0,0,0,1,0,1,6,0,0,11,25,0,0,FALSE,142,357,0,1466,448,4280,100,0
0,0,0,0,0,2,0,0,2,2,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,129,9.214285714,142,19,0,0,0,2,0,1,12,1,0,14,20,0,1,FALSE,4185,3419,432,18503,52142,2723,23,0
1,1,0,0,0,0,0,0,2,4,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7.230769231,106,14,0,0,0,1,0,1,6,0,0,13,28,0,0,FALSE,332,1291,15,377,29992,3794,110,0
0,0,1,1,0,0,1,0,3,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,2,104,8.666666667,115,8,0,0,0,1,0,1,7,1,0,12,32,0,0,FALSE,34950,20742,1392,49222,217711,2662,88,0
0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,2,0,0,0,1,1,1,2,0,2,0,2,1,0,115,6.052631579,133,8,0,0,3,1,0,1,10,0,0,19,31,0,0,FALSE,11772,399,115,5664,127452,2422,22,0
0,0,0,0,0,1,1,0,2,3,3,0,1,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,93,7.75,104,7,0,0,0,1,0,1,7,0,0,12,26,0,1,TRUE,92000,57,283,41,255146,1519,115,0
0,1,0,0,0,0,0,0,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,47,7.230769231,110,14,0,0,2,2,0,2,10,3,1,13,9,0,0,FALSE,4952,1721,6,1008,18481,3979,28,0
0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30.33333333,8.272727273,101,14,0,1,2,4,0,3,14,1,2,11,26,0,0,FALSE,887,1188,0,797,26308,3583,38,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,51,10.2,55,5,0,0,0,1,0,1,6,0,0,5,23,0,0,TRUE,168258,826,1447,1261,236112,4327,195,0
0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,9.071428571,143,25,0,0,6,2,0,1,16,1,0,14,35,0,0,FALSE,0,5,0,1,219,322,28,0
1,0,0,2,0,2,0,0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,132,11,143,21,0,0,0,3,0,1,18,1,0,12,36,0,0,FALSE,4128,2301,52,8,14479,4355,22,0
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,10,54,12,0,0,0,1,0,1,6,1,0,5,31,0,0,FALSE,1724,2967,325,1503,62005,2562,22,0
0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,88,8.8,97,13,0,0,2,1,0,1,8,1,0,10,19,0,0,FALSE,3835,1888,206,7662,15718,3073,161,0
0,1,0,1,0,1,0,0,4,6,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,126,7.875,141,79,0,0,0,2,0,1,13,14,0,16,34,0,4,FALSE,1788,670,4,917,2189,2407,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,45,3,0,0,2,1,0,1,7,0,0,3,28,0,0,TRUE,22023,595,68,11433,34311,2444,28,0
0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,7.5625,136,18,0,0,7,2,0,1,23,1,0,16,26,0,0,FALSE,2367,907,28,0,124809,3311,16,0
0,0,0,1,0,0,1,0,1,4,3,2,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,53.5,5.944444444,125,19,1,0,1,1,1,2,8,1,0,18,36,3,1,FALSE,4930,2629,64,363,5374,3010,104,0
0,0,0,0,0,2,0,0,2,2,1,2,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,1,0,83,5.928571429,96,6,0,0,0,1,0,1,7,1,0,14,30,0,0,FALSE,3648,528,23,30,99614,4142,105,0
0,0,0,0,0,0,1,0,3,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,80,8,90,4,0,0,0,1,0,1,6,0,0,10,31,0,0,FALSE,5044,5016,81,2052,9553,4303,77,0
0,0,0,0,0,1,0,0,6,2,0,1,0,0,0,1,0,0,1,1,0,1,2,1,2,2,1,1,1,105,6.5625,120,14,0,0,0,1,0,1,12,0,0,16,23,1,1,FALSE,1231,7,35,2,4997,3878,19,0
0,1,0,0,0,1,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,34.33333333,7.923076923,115,30,0,0,2,3,0,3,11,3,1,13,19,0,0,FALSE,1394,1118,17,861,16564,1315,77,0
0,0,0,3,0,1,0,0,5,6,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,132,5.739130435,150,18,3,0,2,1,0,1,11,5,1,23,25,0,0,FALSE,21726,523,495,908,200166,3219,22,0
0,0,0,1,0,3,0,0,5,5,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,0,96,8.727272727,106,11,0,0,1,1,0,1,8,0,0,11,31,0,0,FALSE,244,604,7,9315,11860,4239,114,0
0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6.666666667,91,20,0,0,2,1,0,1,12,1,1,12,36,0,0,FALSE,949,444,132,78,47653,4877,90,0
2,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,121,8.642857143,134,25,0,0,1,2,0,1,12,2,0,14,36,0,0,TRUE,68488,343,90,125,172177,1519,122,0
0,0,0,0,0,1,0,0,3,4,2,1,1,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,102,6.8,116,10,0,0,0,1,0,1,8,1,0,15,25,0,2,TRUE,252649,227,1877,55,94558,4840,23,0
1,0,0,0,0,0,0,0,4,2,3,2,1,0,3,0,2,0,0,0,3,0,1,1,1,2,0,0,2,119,7,137,14,0,0,0,2,0,1,7,1,0,17,33,4,9,TRUE,1599185,306861,5751,15803,150512,4410,123,0
0,0,0,0,0,1,0,0,3,1,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,7.352941176,141,18,0,0,2,3,0,1,16,2,0,17,34,2,5,FALSE,4330,1084,81,24297,17658,3325,46,0
1,0,0,0,0,0,0,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,7.083333333,96,11,0,0,0,2,0,2,8,1,1,12,19,0,0,FALSE,173,1613,1,1682,10470,4551,28,0
0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64,8,71,12,0,0,1,2,0,1,7,1,0,8,19,0,0,FALSE,1294,602,48,165,1807,2645,61,0
0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,61.5,9.461538462,137,20,0,0,1,2,1,2,12,0,0,13,35,0,0,FALSE,363,7,11,11,11698,4427,28,0
0,0,0,0,0,0,3,0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49,7,111,10,0,0,3,1,1,2,9,1,0,14,20,8,16,TRUE,51681,6406,997,68598,105823,5215,54,0
0,0,0,1,0,0,1,0,2,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,56,7.466666667,126,12,0,1,4,1,0,2,10,1,0,15,27,0,0,FALSE,15764,1853,143,376936,276900,4174,97,0
0,0,1,2,0,1,0,0,3,3,2,1,0,0,0,0,2,0,0,0,1,0,1,1,1,3,1,1,2,90,6.923076923,102,9,0,0,0,1,0,1,6,2,0,13,29,0,0,FALSE,319,18,6,87,4112,1646,22,0
0,0,0,1,0,4,0,0,3,2,1,2,0,0,2,1,0,0,1,1,1,1,1,0,1,0,1,1,0,53,6.625,121,10,1,0,0,2,0,2,8,0,0,16,26,1,0,FALSE,330255,497,761,14472,116049,2872,22,0
0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,58,9.666666667,129,23,0,0,4,2,0,2,11,1,1,12,18,0,1,FALSE,549,1764,0,5728,1822,88,61,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,9,70,10,0,0,3,1,0,1,10,1,1,7,36,0,1,FALSE,815,233,143,15541,233439,4263,28,0
0,2,0,0,0,1,0,0,0,8,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7.928571429,124,18,0,0,0,1,0,1,10,1,0,14,31,0,0,FALSE,246,793,1,466,169,4357,23,0
0,1,0,1,0,2,0,0,5,2,2,4,0,0,2,1,0,0,0,0,1,0,1,0,2,2,0,0,1,114,5.7,133,9,1,0,0,1,0,1,8,0,0,20,29,1,3,FALSE,73575,706,336,2875,393979,3961,142,0
0,1,0,1,0,2,0,0,5,2,1,3,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,91,8.272727273,101,8,0,0,0,2,0,1,6,0,0,11,32,1,3,TRUE,1521870,57,2875,969,1624980,4421,85,0
0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,110,7.333333333,124,19,0,0,3,1,0,1,10,2,1,15,35,1,0,FALSE,2204,1859,360,21621,64890,2831,95,0
0,0,0,0,0,1,0,0,5,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,59.5,7.4375,134,5,0,0,0,4,0,2,10,0,1,16,19,1,0,FALSE,18,171,0,3041,10387,1818,155,0
0,0,0,1,0,1,1,0,2,4,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,90,7.5,100,11,0,0,0,1,0,1,7,0,0,12,29,0,0,FALSE,315,252,1,3,129457,2327,107,0
0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24.66666667,6.166666667,85,14,0,0,1,3,1,3,10,1,1,12,9,0,2,FALSE,858,1322,21,37606,30282,4006,56,0
0,0,0,2,0,0,0,0,1,4,3,3,1,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,120,6,139,10,0,0,2,1,0,1,8,0,0,20,26,0,0,FALSE,515,443,0,660,7875,1770,153,0
0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,8.4,145,21,0,0,6,2,0,1,16,3,0,15,9,1,4,FALSE,154,143,1,2243,617,145,22,0
1,0,0,0,0,2,1,0,4,3,3,3,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0,1,1,60.5,6.05,141,12,0,0,0,3,0,2,11,0,0,20,38,0,1,FALSE,3133,31,12,0,3707,1747,20,0
0,0,0,1,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,1,88,6.769230769,100,8,0,0,0,1,0,1,6,0,0,13,32,1,1,FALSE,38229,675,472,63,119532,3620,21,0
0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,97,9.7,108,6,0,1,0,2,0,1,13,0,0,10,30,0,0,FALSE,76,483,1,3506,812,841,210,0
0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6.222222222,64,9,0,0,1,2,0,1,7,1,0,9,35,2,14,FALSE,6057,693,46,29347,16444,367,59,0
0,0,0,0,0,0,1,0,2,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,100,7.692307692,112,13,0,0,0,1,0,1,10,1,2,13,18,0,1,FALSE,27162,29827,786,10067,267554,4385,23,0
2,0,0,0,0,1,0,0,2,3,3,0,1,0,2,0,0,0,1,0,2,0,0,1,0,2,0,1,2,104,6.933333333,118,7,0,0,1,1,0,1,6,0,0,15,28,0,0,FALSE,163,24,2,1,21845,378,20,0
0,0,0,1,0,1,0,0,2,4,1,5,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,104,6.5,119,12,0,0,0,1,0,1,7,0,1,16,29,0,0,FALSE,79,457,1,11,4410,1243,108,0
0,1,0,0,0,2,0,0,5,1,0,4,0,0,0,1,0,0,0,1,3,1,1,0,1,0,1,1,0,90,6,104,13,0,0,0,1,0,1,8,2,1,15,28,0,0,FALSE,403,1345,5,1950,3675,1875,20,0
0,0,1,1,0,2,2,0,4,4,1,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,62.5,7.8125,140,19,0,0,1,2,0,2,11,1,0,16,23,0,1,FALSE,91051,978,351,281,220612,3822,23,0
0,0,0,0,0,1,1,0,3,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,101,7.214285714,115,10,0,0,2,1,0,1,9,0,0,14,36,0,0,FALSE,1071,66,18,2,9330,3989,30,0
1,1,0,1,0,1,0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,40,10,131,23,0,0,2,4,0,3,18,3,0,12,38,0,0,FALSE,27,377,0,352,239,156,96,0
0,0,0,0,0,3,1,0,2,0,2,2,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,108,5.4,127,13,0,0,1,2,0,1,8,1,0,20,27,0,2,FALSE,334,401,4,7621,3893,222,250,0
